Time (sec),Conc Ea (mol/L)
900.0,0.003545787545787546
910.0,0.0033479853479853544
920.0,0.003304029304029305
930.0,0.0032234432234432204
940.0,0.003274725274725264
950.0,0.003260073260073263
960.0,0.0029450549450549465
970.0,0.002769230769230765
980.0,0.0029963369963369874
990.0,0.0031208791208791223
1000.0,0.0030109890109890148
1010.0,0.002930402930402927
1020.0,0.0028131868131868096
1030.0,0.0029010989010989007
1040.0,0.002981684981684982
1050.0,0.003003663003663005
1060.0,0.0028205128205128207
1070.0,0.002842490842490836
1080.0,0.002842490842490836
1090.0,0.0026959706959706923
1100.0,0.0026007326007325975
1110.0,0.0025347985347985358
1120.0,0.00263003663003663
1130.0,0.0025494505494505423
1140.0,0.0024835164835164806
1150.0,0.0025860805860805844
1160.0,0.002373626373626429
1170.0,0.002446886446886444
1180.0,0.0022637362637362734
1190.0,0.002344322344322347
1200.0,0.002336996336996337
1210.0,0.00235897435897436
1220.0,0.0021172161172161156
1230.0,0.002249084249084252
1240.0,0.0023516483516483498
1250.0,0.002271062271062269
1260.0,0.0023003663003662994
1270.0,0.002175824175824181
1280.0,0.0019413919413919392
1290.0,0.002109890109890094
1300.0,0.0018681318681318677
1310.0,0.002124542124542125
1320.0,0.002249084249084252
1330.0,0.0020805860805860926
1340.0,0.0022490842490842473
1350.0,0.002117216117216116
1360.0,0.0020073260073260077
1370.0,0.001912087912087913
1380.0,0.001941391941391934
1390.0,0.0018901098901098839
1400.0,0.0019047619047619035
1410.0,0.0018241758241758224
1420.0,0.0016556776556776558
1430.0,0.001970695970695965
1440.0,0.0018901098901098839
1450.0,0.001934065934065792
1460.0,0.0015897435897436116
1470.0,0.0016190476190476014
1480.0,0.0018095238095238088
1490.0,0.0014798534798535095
1500.0,0.0014871794871794829
1510.0,0.001553113553113558
1520.0,0.0016043956043956004
1530.0,0.0015897435897435938
1540.0,0.0016410256410256364
1550.0,0.001428571428571431
1560.0,0.0015897435897435938
1570.0,0.0015677655677655623
1580.0,0.001091575091575092
1590.0,0.0014505494505494471
1600.0,0.0013260073260073855
1610.0,0.0013333333333333365
1620.0,0.0015018315018315027
1630.0,0.0014285714285714312
1640.0,0.0013479853479853431
1650.0,0.0014871794871794202
1660.0,0.0012600732600732648
1670.0,0.0014798534798534798
1680.0,0.0012893772893772908
1690.0,0.001391941391941386
1700.0,0.001304029304029298
1710.0,0.0012014652014652148
1720.0,0.001494505494505491
1730.0,0.0012893772893772905
1740.0,0.0012380952380952352
1750.0,0.0012161172161172051
1760.0,0.001238095238095223
1770.0,0.001282051282051281
1780.0,0.0012307692307692256
1790.0,0.0013040293040292973
1800.0,0.0012307692307692258
1810.0,0.001157509157509154
1820.0,0.001216117216117219
1830.0,0.0009597069597069613
1840.0,0.0012307692307692059
1850.0,0.001069597069597069
1860.0,0.0011208791208791179
1870.0,0.000893772893772893
1880.0,0.0010842490842490821
1890.0,0.0010256410256410235
1900.0,0.001047619047619007
1910.0,0.001076923076923079
1920.0,0.001252747252747255
1930.0,0.0009010989010988849
1940.0,0.0011208791208791166
1950.0,0.0009010989010988964
1960.0,0.0010183150183150137
1970.0,0.0011501831501831506
1980.0,0.0008864468864468898
1990.0,0.0007326007326007343
2000.0,0.0011868131868131785
2010.0,0.0009377289377289321
2020.0,0.0008424908424908442
2030.0,0.0009377289377289321
2040.0,0.000959706959706889
2050.0,0.0009670329670329713
2060.0,0.0008131868131868122
2070.0,0.0009597069597069615
2080.0,0.0009963369963369973
2090.0,0.0009670329670329714
2100.0,0.0010695970695970072
2110.0,0.0007399267399267399
2120.0,0.0008351648351648343
2130.0,0.0009450549450549419
2140.0,0.000915750915750916
2150.0,0.0010549450549450497
2160.0,0.0006886446886446844
2170.0,0.0008205128205128214
2180.0,0.0007106227106227138
2190.0,0.0008791208791208792
2200.0,0.0007179487179487275
2210.0,0.0006886446886446844
2220.0,0.0003882783882784073
2230.0,0.0004395604395604368
2240.0,0.0006227106227106226
2250.0,0.00041025641025642585
2260.0,0.0008351648351648343
2270.0,0.0006666666666666683
2280.0,0.0007838827838827855
2290.0,0.0007472527472527496
2300.0,0.0006153846153846182
2310.0,0.0003736263736263733
2320.0,0.0007765567765567757
2330.0,0.0005201465201465182
2340.0,0.0007545787545787529
2350.0,0.0006886446886447237
2360.0,0.0006520146520146486
2370.0,0.0006153846153846128
2380.0,0.0004761904761904726
2390.0,0.0005274725274725281
2400.0,0.0006080586080586095
2410.0,0.0005934065934065964
2420.0,0.0004688644688644693
2430.0,0.0004102564102564108
2440.0,0.000527472527472518
2450.0,0.000512820512820515
2460.0,0.0004395604395604368
2470.0,0.0007032967032967018
2480.0,0.0006666666666666683
2490.0,0.0006007326007325997
2500.0,0.00037362637362637485
2510.0,0.0007912087912087883
2520.0,0.0006373626373626421
2530.0,0.0005347985347985383
2540.0,0.000432234432234427
2550.0,0.0005054945054945052
2560.0,0.00041758241758241656
2570.0,0.00032234432234431944
2580.0,0.0005347985347985254
2590.0,0.0003589743589743553
2600.0,0.0006227106227106225
2610.0,0.0003443223443223422
2620.0,0.00047619047619047256
2630.0,0.0004468864468864467
2640.0,0.0003956043956043911
2650.0,0.00041025641025641067
2660.0,0.0002930402930402847
2670.0,0.00030036630036630316
2680.0,0.0006666666666666649
2690.0,0.00041025641025641056
2700.0,0.0004175824175824102
2710.0,0.00032234432234431944
2720.0,0.0004688644688644693
2730.0,0.0003809523809523942
2740.0,0.0003296703296703293
2750.0,0.00019047619047618907
2760.0,0.0
2770.0,0.0
2780.0,0.0
2790.0,0.0
2800.0,0.0
2810.0,0.0
2820.0,0.0
2830.0,0.0
2840.0,0.0
2850.0,0.0
2860.0,0.0
2870.0,0.0
2880.0,0.0
2890.0,0.0
2900.0,0.0
2910.0,0.0
2920.0,0.0
2930.0,0.0
2940.0,0.0
2950.0,0.0
2960.0,0.0
2970.0,0.0
2980.0,0.0
2990.0,0.0
3000.0,0.0
3010.0,0.0
3020.0,0.0
3030.0,0.0
3040.0,0.0
3050.0,0.0
3060.0,0.0
3070.0,0.0
3080.0,0.0
3090.0,0.0
3100.0,0.0
3110.0,0.0
3120.0,0.0
3130.0,0.0
3140.0,0.0
3150.0,0.0
3160.0,0.0
3170.0,0.0
3180.0,0.0
