Time (sec),Conc Ea (mol/L)
1490.0,0.004219197707736387
1495.0,0.004204871060171918
1500.0,0.004183381088825213
1505.0,0.004169054441260745
1510.0,0.004147564469914039
1515.0,0.004133237822349564
1520.0,0.0041189111747850955
1525.0,0.004104584527220628
1530.0,0.004083094555873921
1535.0,0.004075931232091753
1540.0,0.004054441260744985
1545.0,0.004040114613180511
1550.0,0.004025787965616042
1555.0,0.004011461318051574
1560.0,0.003997134670487105
1565.0,0.003982808022922638
1570.0,0.003961318051575931
1575.0,0.003954154727793771
1580.0,0.003932664756446988
1585.0,0.003925501432664837
1590.0,0.0039111747851002885
1595.0,0.0039040114613181328
1600.0,0.003882521489971346
1605.0,0.003868194842406878
1610.0,0.0038538681948424025
1615.0,0.003839541547277935
1620.0,0.003818051575931229
1625.0,0.003810888252149081
1630.0,0.0038037249283668505
1635.0,0.0037822349570200546
1640.0,0.0037750716332379105
1645.0,0.0037607449856733493
1650.0,0.003746418338108881
1655.0,0.0037249283667621746
1660.0,0.0037177650429800362
1665.0,0.003703438395415469
1670.0,0.003689111747851001
1675.0,0.003674785100286533
1680.0,0.0036604584527220644
1685.0,0.0036461318051575894
1690.0,0.003631805157593122
1695.0,0.0036246418338108906
1700.0,0.003617478510028653
1705.0,0.0036031518624641853
1710.0,0.0035888252148997104
1715.0,0.003488538681948419
