Time (sec),Conc Ea (mol/L)
1325.0,0.002858166189111742
1330.0,0.0028438395415472735
1335.0,0.002815186246418337
1340.0,0.002800859598853868
1345.0,0.002779369627507163
1350.0,0.0027578796561604575
1355.0,0.00272922636103152
1360.0,0.002714899713467046
1365.0,0.0026934097421203403
1370.0,0.0026719197707736346
1375.0,0.002657593123209166
1380.0,0.00263610315186246
1385.0,0.0026217765042979924
1390.0,0.0025931232091690485
1395.0,0.002585959885386818
1400.0,0.0025573065902578743
1405.0,0.0025429799426934067
1410.0,0.0025286532951289383
1415.0,0.0024999999999999944
1420.0,0.002485673352435527
1425.0,0.002464183381088821
1430.0,0.002449856733524353
1435.0,0.0024355300859598846
1440.0,0.0024140401146131784
1445.0,0.002399713467048711
1450.0,0.0023710601719197665
1455.0,0.0023638968481375306
1460.0,0.0023424068767908244
1465.0,0.0023280802292263564
1470.0,0.002313753581661888
1475.0,0.0022922636103151818
1480.0,0.0022707736389684765
1485.0,0.002256446991404008
1490.0,0.0022349570200573023
1495.0,0.002220630372492834
1500.0,0.0022063037249283658
1505.0,0.0021919770773638973
1510.0,0.0021776504297994228
1515.0,0.002156160458452723
1520.0,0.0021418338108882486
1525.0,0.0021275071633237806
1530.0,0.002106017191977075
1535.0,0.0020916905444126064
1540.0,0.0020702005730659
1545.0,0.002055873925501432
1550.0,0.0020415472779369576
1555.0,0.002034383954154727
1560.0,0.0020128939828080207
1565.0,0.001991404011461315
1570.0,0.001984240687679078
1575.0,0.001962750716332372
1580.0,0.001955587392550141
