Time (sec),Conc Ea (mol/L)
1295.0,0.0032058823529411765
1300.0,0.0031838235294117637
1305.0,0.003161764705882351
1310.0,0.0031470588235294117
1315.0,0.0031176470588235258
1320.0,0.0031029411764705865
1325.0,0.0030808823529411737
1330.0,0.003066176470588234
1335.0,0.003044117647058822
1340.0,0.003022058823529409
1345.0,0.002999999999999996
1350.0,0.002977941176470584
1355.0,0.0029558823529411715
1360.0,0.0029338235294117583
1365.0,0.002926470588235292
1370.0,0.0028970588235294062
1375.0,0.0028750000000000004
1380.0,0.002860294117647054
1385.0,0.0028455882352941145
1390.0,0.0028308823529411753
1395.0,0.002808823529411763
1400.0,0.00278676470588235
1405.0,0.0027647058823529374
1410.0,0.0027499999999999977
1415.0,0.0027352941176470584
1420.0,0.002705882352941172
1425.0,0.002691176470588233
1430.0,0.0026838235294117598
1435.0,0.002661764705882347
1440.0,0.0026470588235294077
1445.0,0.002624999999999995
1450.0,0.0026029411764705826
1455.0,0.0025808823529411763
1460.0,0.0025735294117647032
1465.0,0.0025514705882352905
1470.0,0.002529411764705878
1475.0,0.002514705882352939
1480.0,0.002499999999999999
1485.0,0.0024779411764705864
1490.0,0.002463235294117647
1495.0,0.002448529411764701
1500.0,0.0024338235294117617
1505.0,0.002419117647058822
1510.0,0.002397058823529409
1515.0,0.002389705882352936
1520.0,0.0023676470588235234
1525.0,0.002352941176470584
1530.0,0.0023308823529411713
1535.0,0.0023235294117647048
1540.0,0.0023014705882352924
1545.0,0.002294117647058819
1550.0,0.0022720588235294065
1555.0,0.0022573529411764673
1560.0,0.0022352941176470545
1565.0,0.002227941176470588
1570.0,0.0022132352941176487
1575.0,0.002198529411764702
1580.0,0.002183823529411763
1585.0,0.002169117647058823
1590.0,0.0021470588235294103
1595.0,0.0021397058823529377
1600.0,0.002132352941176471
1605.0,0.0021102941176470583
1610.0,0.002095588235294112
1615.0,0.0020735294117646993
1620.0,0.002066176470588233
1625.0,0.00204411764705882
1630.0,0.002029411764705881
1635.0,0.002014705882352935
1640.0,0.0020073529411764684
1645.0,0.001985294117647055
1650.0,0.0019779411764705825
1655.0,0.0019705882352941163
1660.0,0.0019485294117647031
1665.0,0.0019411764705882307
1670.0,0.0019191176470588238
1675.0,0.0019117647058823517
1680.0,0.001897058823529412
1685.0,0.0018823529411764726
1690.0,0.0018676470588235266
1695.0,0.0018602941176470598
1700.0,0.0018455882352941138
1705.0,0.001830882352941174
1710.0,0.0018161764705882345
1715.0,0.0018088235294117616
1720.0,0.0017941176470588217
1725.0,0.0017794117647058757
1730.0,0.0017647058823529363
1735.0,0.0017499999999999968
1740.0,0.0017352941176470573
1745.0,0.001720588235294111
1750.0,0.0017205882352941111
1755.0,0.0016985294117647038
1760.0,0.001691176470588232
1765.0,0.0016764705882352925
1770.0,0.0016544117647058782
1775.0,0.0016470588235294068
1780.0,0.0016397058823529403
1785.0,0.0016250000000000008
1790.0,0.0016176470588235277
1795.0,0.0016102941176470548
1800.0,0.0015882352941176464
1805.0,0.0015808823529411757
1810.0,0.0015661764705882358
1815.0,0.001558823529411763
1820.0,0.0015441176470588232
1825.0,0.0015294117647058772
1830.0,0.0015220588235294109
1835.0,0.0014999999999999948
1840.0,0.0014926470588235252
1845.0,0.001485294117647052
1850.0,0.0014779411764705857
1855.0,0.0014632352941176391
1860.0,0.0014485294117646999
1865.0,0.0014411764705882333
1870.0,0.0014338235294117602
1875.0,0.0014191176470588205
1880.0,0.0014044117647058815
1885.0,0.0013897058823529348
1890.0,0.0013897058823529348
1895.0,0.0013749999999999954
1900.0,0.0013676470588235292
1905.0,0.0013529411764705828
1910.0,0.0013382352941176431
1915.0,0.001330882352941177
1920.0,0.0013235294117647039
1925.0,0.001308823529411764
1930.0,0.0012941176470588245
1935.0,0.0012867647058823518
1940.0,0.0012867647058823518
1945.0,0.0012647058823529284
1950.0,0.0012573529411764727
1955.0,0.001242647058823526
1960.0,0.00123529411764706
1965.0,0.001227941176470587
1970.0,0.001220588235294114
1975.0,0.0012058823529411736
1980.0,0.0011911764705882343
1985.0,0.0011838235294117617
1990.0,0.0011764705882352888
1995.0,0.0011691176470588222
2000.0,0.0011617647058823493
2005.0,0.0011470588235294086
2010.0,0.0011323529411764626
2015.0,0.0011323529411764635
2020.0,0.001117647058823523
2025.0,0.0011102941176470574
2030.0,0.0010955882352941101
2035.0,0.0010882352941176448
2040.0,0.0010735294117647039
2045.0,0.0010661764705882323
2050.0,0.0010588235294117592
2055.0,0.0010514705882352928
2060.0,0.0010441176470588195
2065.0,0.0010294117647058783
2070.0,0.0010220588235294072
2075.0,0.0010147058823529406
2080.0,0.0010073529411764675
2085.0,0.0009852941176469927
2090.0,0.000985294117647055
2095.0,0.0009779411764705883
2100.0,0.0009632352941176459
2105.0,0.0009558823529411759
2110.0,0.0009485294117647027
2115.0,0.0009411764705882361
2120.0,0.0009264705882352864
2125.0,0.0009264705882352902
2130.0,0.0009117647058823463
2135.0,0.0008970588235294063
2140.0,0.000889705882352938
2145.0,0.0008823529411764649
2150.0,0.0008749999999999984
2155.0,0.0008749999999999983
2160.0,0.0008529411764705857
2165.0,0.0008529411764705858
2170.0,0.0008455882352941126
2175.0,0.0008382352941176397
2180.0,0.0008235294117646915
2185.0,0.0008161764705882336
2190.0,0.0008088235294117606
2195.0,0.0008014705882352875
2200.0,0.000794117647058821
2205.0,0.000779411764705869
2210.0,0.0007720588235294085
2215.0,0.0007720588235294085
2220.0,0.0007647058823529353
2225.0,0.0007499999999999794
2230.0,0.0007426470588235292
2235.0,0.0007426470588235292
2240.0,0.000727941176470563
2245.0,0.0007205882352941165
2250.0,0.0007132352941176438
2255.0,0.0007058823529411771
2260.0,0.000691176470588202
2265.0,0.0006911764705882311
2270.0,0.0006838235294117645
2275.0,0.0006691176470587886
2280.0,0.0006691176470588251
2285.0,0.0006544117647058363
2290.0,0.000654411764705879
2295.0,0.0006397058823528894
2300.0,0.0006397058823529394
2305.0,0.000624999999999941
2310.0,0.0006176470588235265
2315.0,0.0006176470588235267
2320.0,0.0006029411764705871
2325.0,0.0006029411764705872
2330.0,0.000588235294117641
2335.0,0.0005808823529411742
2340.0,0.0005735294117647011
2345.0,0.000566176470588228
2350.0,0.0005588235294117615
2355.0,0.0005514705882352885
2360.0,0.000551470588235289
2365.0,0.0005367647058823494
2370.0,0.0005294117647058756
2375.0,0.0005220588235294091
2380.0,0.0005147058823529359
2385.0,0.0005073529411764628
2390.0,0.0004999999999999961
2395.0,0.000492647058823523
2400.0,0.00048529411764705626
2405.0,0.00048529411764705767
2410.0,0.00047794117647058317
2415.0,0.0004705882352941099
2420.0,0.0004632352941176432
2425.0,0.0004558823529411699
2430.0,0.00044852941176470315
2435.0,0.00044117647058822983
2440.0,0.00043382352941175647
2445.0,0.00042647058823528955
2450.0,0.0004191176470588161
2455.0,0.0004117647058823491
2460.0,0.0004044117647058755
2465.0,0.0003970588235294018
2470.0,0.0003897058823529345
2475.0,0.0003823529411764605
2480.0,0.000374999999999993
2485.0,0.00037500000000000115
2490.0,0.00036764705882351873
2495.0,0.0003676470588235281
2500.0,0.0003602941176470442
2505.0,0.00034558823529411554
2510.0,0.0003455882352941155
2515.0,0.00033823529411763215
2520.0,0.0003235294117647029
2525.0,0.00031617647058820934
2530.0,0.0003161764705882364
2535.0,0.0003088235294117634
2540.0,0.0002941176470588238
2545.0,0.0002941176470588238
2550.0,0.00028676470588235073
2555.0,0.0002794117647058777
2560.0,0.0002720588235294112
2565.0,0.0002720588235294112
2570.0,0.0002647058823529381
2575.0,0.00025735294117646513
2580.0,0.0002426470588235256
2585.0,0.0002426470588235256
2590.0,0.00023529411764705251
2595.0,0.000227941176470586
2600.0,0.00022058823529411297
2605.0,0.00022058823529411297
2610.0,0.00020588235294117366
2615.0,0.0002058823529411734
2620.0,0.00019852941176470035
2625.0,0.00019852941176470035
2630.0,0.00019852941176470035
2635.0,0.00019117647058823387
2640.0,0.0001764705882352894
2645.0,0.00017647058823528776
2650.0,0.00016911764705882125
2655.0,0.0001617647058823482
2660.0,0.0001617647058823482
2665.0,0.00014705882352940866
2670.0,0.00014705882352940863
2675.0,0.00013970588235293562
2680.0,0.00013235294117646909
2685.0,0.00012499999999999605
2690.0,0.00011764705882352955
2695.0,0.00011764705882352954
2700.0,0.00011029411764705654
2705.0,0.00010294117647058356
2710.0,0.00010294117647058343
2715.0,8.82352941176439e-05
2720.0,8.823529411764388e-05
2725.0,7.352941176470448e-05
2730.0,8.088235294117501e-05
2735.0,6.617647058823254e-05
2740.0,6.617647058823128e-05
2745.0,5.882352941176476e-05
2750.0,5.882352941176476e-05
2755.0,4.4117647058825206e-05
2760.0,4.4117647058825206e-05
2765.0,3.676470588235224e-05
2770.0,2.9411764705879115e-05
2775.0,2.2058823529412603e-05
2780.0,2.2058823529412603e-05
2785.0,1.4705882352939662e-05
2790.0,1.470588235293956e-05
2795.0,1.470588235293956e-05
2800.0,0.0
