Time (sec),Conc Ea (mol/L)
965.0,0.0011048028233849548
970.0,0.0010817860978977604
975.0,0.0010664416142396806
980.0,0.0010434248887524358
985.0,0.0010280804050943686
990.0,0.0010127359214362453
995.0,0.0009897191959489752
1000.0,0.0009743747122909329
1005.0,0.0009513579868037482
1010.0,0.0009360135031456133
1015.0,0.0009206690194874897
1020.0,0.0008976522940003068
1025.0,0.0008823078103421762
1030.0,0.000866963326684052
1035.0,0.0008516188430259209
1040.0,0.0008286021175387489
1045.0,0.000820929875709684
1050.0,0.0007979131502224958
1055.0,0.0007825686665643554
1060.0,0.0007672241829062296
1065.0,0.0007518796992481035
1070.0,0.0007442074574190611
1075.0,0.0007288629737609097
1080.0,0.0007135184901027822
1085.0,0.0006905017646156264
1090.0,0.0006751572809574483
1095.0,0.0006674850391284379
1100.0,0.000652140555470247
1105.0,0.000636796071812185
1110.0,0.0006214515881540618
1115.0,0.0006061071044959317
1120.0,0.0005907626208378085
1125.0,0.0005754181371796853
1130.0,0.000560073653521562
1135.0,0.0005524014116924963
1140.0,0.0005447291698634312
1145.0,0.0005293846862053088
1150.0,0.0005140402025471856
1155.0,0.0004910234770599973
1160.0,0.00048335123523093724
1165.0,0.00047567899340187193
1170.0,0.00045266226791468593
1175.0,0.00044499002608562425
1180.0,0.0004296455424274977
1185.0,0.0004143010587693745
1190.0,0.0004066288169403097
1195.0,0.00039128433328218624
1200.0,0.0003759398496240631
1205.0,0.00036826760779499183
1210.0,0.0003529231241368748
1215.0,0.00034525088230779607
1220.0,0.0003375786404787275
1225.0,0.0003222341568206284
1230.0,0.0003068896731624983
1235.0,0.00029921743133344016
1240.0,0.0002915451895043751
1245.0,0.000276200705846252
1250.0,0.0002608562221881219
1255.0,0.0002455117385299987
1260.0,0.00024551173852999867
1265.0,0.00023016725487187556
1270.0,0.00022249501304281042
1275.0,0.00020715052938468766
1280.0,0.00019947828755562222
1285.0,0.00019180604572656401
1290.0,0.00018413380389749898
1295.0,0.00016878932023938067
1300.0,0.00016111707841031078
1305.0,0.00014577259475218756
1310.0,0.00013810035292312938
1315.0,0.00013042811109406437
1320.0,0.00012275586926499936
1325.0,0.00010741138560687613
1330.0,9.973914377781825e-05
1335.0,8.439466011968792e-05
1340.0,7.672241829062969e-05
1345.0,6.905017646156469e-05
1350.0,6.13779346325065e-05
1355.0,5.370569280344147e-05
1360.0,3.836120914531712e-05
1365.0,3.068896731625324e-05
1370.0,2.3016725487188223e-05
1375.0,1.5344483658130138e-05
1380.0,1.5344483658130138e-05
1385.0,0.0
